t,hour_of_day,weekday,date,pnl
2026-03-07 19:57:38.034000+00:00,19,Saturday,2026-03-07,-1.1114755698239702
2026-03-07 19:59:05.161000+00:00,19,Saturday,2026-03-07,-1.2402768761200158
2026-03-07 19:59:23.503000+00:00,19,Saturday,2026-03-07,-4.829501367907338
2026-03-07 19:59:28.426000+00:00,19,Saturday,2026-03-07,-1.8922147801198852
2026-03-07 19:59:28.972000+00:00,19,Saturday,2026-03-07,-1.3310036083200214
2026-03-07 19:59:56.536000+00:00,19,Saturday,2026-03-07,-2.0208209907765595
2026-03-07 20:00:09.665000+00:00,20,Saturday,2026-03-07,-1.8087245206799045
2026-03-07 20:00:12.187000+00:00,20,Saturday,2026-03-07,-0.8669863543679742
2026-03-07 20:00:40.011000+00:00,20,Saturday,2026-03-07,-4.131323517600084
2026-03-07 20:01:04.880000+00:00,20,Saturday,2026-03-07,-1.2630276635999498
2026-03-07 20:01:05.436000+00:00,20,Saturday,2026-03-07,-1.8161984734560046
2026-03-07 19:59:24.053000+00:00,19,Saturday,2026-03-07,-1.3218082804079025
2026-03-07 19:59:49.505000+00:00,19,Saturday,2026-03-07,-0.7943814627840187
2026-03-07 20:01:06.038000+00:00,20,Saturday,2026-03-07,-0.5014010905199688
2026-03-07 20:01:08.244000+00:00,20,Saturday,2026-03-07,-0.9280369544160249
2026-03-07 20:01:09.332000+00:00,20,Saturday,2026-03-07,-1.0358719608383726
2026-03-07 19:59:26.764000+00:00,19,Saturday,2026-03-07,-0.7155737075199586
2026-03-07 19:59:36.529000+00:00,19,Saturday,2026-03-07,-0.6470589702527919
2026-03-07 20:00:43.381000+00:00,20,Saturday,2026-03-07,-0.9783646870399986
2026-03-07 20:00:11.495000+00:00,20,Saturday,2026-03-07,-0.9180276513198955
2026-03-07 20:02:05.319000+00:00,20,Saturday,2026-03-07,-0.7381138984799144
2026-03-07 20:02:05.319000+00:00,20,Saturday,2026-03-07,-0.7078483622399003
2026-03-07 20:02:05.319000+00:00,20,Saturday,2026-03-07,-0.8751587661525315
2026-03-07 20:02:07.013000+00:00,20,Saturday,2026-03-07,-0.6978771584399437
2026-03-07 20:01:16.519000+00:00,20,Saturday,2026-03-07,-0.8533634869195892
2026-03-07 20:02:10.389000+00:00,20,Saturday,2026-03-07,-0.7591403836719444
2026-03-07 20:02:39.791000+00:00,20,Saturday,2026-03-07,-0.5465321852639938
2026-03-07 20:01:30.314000+00:00,20,Saturday,2026-03-07,-0.7063095311999653
2026-03-07 20:01:43.215000+00:00,20,Saturday,2026-03-07,-0.8196322191999164
2026-03-07 20:03:18.300000+00:00,20,Saturday,2026-03-07,-0.870832406184028
2026-03-07 20:01:42.072000+00:00,20,Saturday,2026-03-07,-0.9598266644399905
2026-03-07 20:02:39.791000+00:00,20,Saturday,2026-03-07,-1.804857334603126
2026-03-07 20:00:50.123000+00:00,20,Saturday,2026-03-07,-1.4556781794671694
2026-03-07 20:02:54.859000+00:00,20,Saturday,2026-03-07,-0.20568329717357578
2026-03-07 20:02:01.146000+00:00,20,Saturday,2026-03-07,-0.7421655732223547
2026-03-07 20:02:01.776000+00:00,20,Saturday,2026-03-07,-0.7922171937680307
2026-03-07 20:02:05.319000+00:00,20,Saturday,2026-03-07,-0.894635786303916
2026-03-07 20:02:07.013000+00:00,20,Saturday,2026-03-07,-0.5232707541519304
2026-03-07 20:03:06.925000+00:00,20,Saturday,2026-03-07,-0.7653621924959721
2026-03-07 20:03:13.418000+00:00,20,Saturday,2026-03-07,-0.8939550023440097
2026-03-07 20:03:42.897000+00:00,20,Saturday,2026-03-07,-0.11507387659586035
2026-03-07 20:02:13.259000+00:00,20,Saturday,2026-03-07,-0.9200678136046636
2026-03-07 20:04:06.472000+00:00,20,Saturday,2026-03-07,-0.3228930297600371
2026-03-07 20:04:10.342000+00:00,20,Saturday,2026-03-07,-0.641306957531179
2026-03-07 20:04:10.889000+00:00,20,Saturday,2026-03-07,-0.8872178227199656
2026-03-07 20:04:11.453000+00:00,20,Saturday,2026-03-07,-0.7448859244639257
2026-03-07 20:04:21.894000+00:00,20,Saturday,2026-03-07,-0.6461541356607352
2026-03-07 20:03:18.300000+00:00,20,Saturday,2026-03-07,-2.3016093784319036
2026-03-07 20:03:06.386000+00:00,20,Saturday,2026-03-07,-1.4290056197279735
2026-03-07 20:04:40.667000+00:00,20,Saturday,2026-03-07,-0.988551709286341
2026-03-07 20:03:05.846000+00:00,20,Saturday,2026-03-07,-0.8197158369599301
2026-03-07 20:03:13.418000+00:00,20,Saturday,2026-03-07,-0.573476141680003
2026-03-07 20:03:18.300000+00:00,20,Saturday,2026-03-07,-0.6573401772080165
2026-03-07 20:04:40.667000+00:00,20,Saturday,2026-03-07,-0.5166967133399432
2026-03-07 20:05:09.687000+00:00,20,Saturday,2026-03-07,-0.5401605404159879
2026-03-07 20:04:06.472000+00:00,20,Saturday,2026-03-07,-1.5996344809199576
2026-03-07 20:05:38.954000+00:00,20,Saturday,2026-03-07,-0.5048405590079801
2026-03-07 20:05:24.053000+00:00,20,Saturday,2026-03-07,-1.6130679738574687
2026-03-07 20:04:06.472000+00:00,20,Saturday,2026-03-07,-2.880979547801144
2026-03-07 20:05:08.464000+00:00,20,Saturday,2026-03-07,-0.44458951357747306
2026-03-07 20:04:07.617000+00:00,20,Saturday,2026-03-07,-0.9493792726079529
2026-03-07 20:05:43.863000+00:00,20,Saturday,2026-03-07,-0.4822797103108188
2026-03-07 20:05:03.782000+00:00,20,Saturday,2026-03-07,-1.0341445652735757
2026-03-07 20:04:32.984000+00:00,20,Saturday,2026-03-07,-0.6551862160703716
2026-03-07 20:06:13.890000+00:00,20,Saturday,2026-03-07,-2.190322350719897
2026-03-07 20:06:42.452000+00:00,20,Saturday,2026-03-07,-0.6991524524543224
2026-03-07 20:04:52.549000+00:00,20,Saturday,2026-03-07,-1.8596382534286564
2026-03-07 20:06:45.424000+00:00,20,Saturday,2026-03-07,-0.7388993539199362
2026-03-07 20:07:13.723000+00:00,20,Saturday,2026-03-07,-1.1081006194966923
2026-03-07 20:07:24.738000+00:00,20,Saturday,2026-03-07,-0.8195924940783048
2026-03-07 20:07:27.206000+00:00,20,Saturday,2026-03-07,-0.6650541656863171
2026-03-07 20:06:13.890000+00:00,20,Saturday,2026-03-07,-1.1101954115118984
2026-03-07 20:05:38.954000+00:00,20,Saturday,2026-03-07,-1.0061376424320416
2026-03-07 20:07:39.871000+00:00,20,Saturday,2026-03-07,-0.3571952119999985
2026-03-07 20:07:44.742000+00:00,20,Saturday,2026-03-07,-0.4471312159777264
2026-03-07 20:07:55.347000+00:00,20,Saturday,2026-03-07,-0.8008150291753187
2026-03-07 20:07:40.443000+00:00,20,Saturday,2026-03-07,-2.4390678133439616
2026-03-07 20:06:13.304000+00:00,20,Saturday,2026-03-07,-0.8199674547199467
2026-03-07 20:06:13.890000+00:00,20,Saturday,2026-03-07,-0.8518291852800226
2026-03-07 20:06:13.890000+00:00,20,Saturday,2026-03-07,-0.8955516608128256
2026-03-07 20:06:15.009000+00:00,20,Saturday,2026-03-07,-0.786048617999987
2026-03-07 20:08:32.842000+00:00,20,Saturday,2026-03-07,-0.6330420762399513
2026-03-07 20:05:39.813000+00:00,20,Saturday,2026-03-07,-0.5945451068879413
2026-03-07 20:06:20.115000+00:00,20,Saturday,2026-03-07,-0.2858490160240307
2026-03-07 20:06:22.933000+00:00,20,Saturday,2026-03-07,-0.7319355801159465
2026-03-07 20:06:42.452000+00:00,20,Saturday,2026-03-07,-0.07026694265994993
2026-03-07 20:06:41.732000+00:00,20,Saturday,2026-03-07,-0.7023571446519905
2026-03-07 20:05:15.621000+00:00,20,Saturday,2026-03-07,-0.48416282768797797
2026-03-07 20:08:40.418000+00:00,20,Saturday,2026-03-07,-1.0182422638079673
2026-03-07 20:09:15.193000+00:00,20,Saturday,2026-03-07,-0.8194569167998688
2026-03-07 20:09:15.193000+00:00,20,Saturday,2026-03-07,-0.42480243359996184
2026-03-07 20:07:13.723000+00:00,20,Saturday,2026-03-07,-0.572204038623959
2026-03-07 20:07:14.321000+00:00,20,Saturday,2026-03-07,-0.4809247797760061
2026-03-07 20:05:08.464000+00:00,20,Saturday,2026-03-07,-0.29670864933592805
2026-03-07 20:07:34.680000+00:00,20,Saturday,2026-03-07,-0.46407658803518104
2026-03-07 20:09:16.370000+00:00,20,Saturday,2026-03-07,-0.552182357039917
2026-03-07 20:09:24.709000+00:00,20,Saturday,2026-03-07,-0.5469899350150844
2026-03-07 20:09:28.120000+00:00,20,Saturday,2026-03-07,-0.6427946985407532
2026-03-07 20:09:21.308000+00:00,20,Saturday,2026-03-07,-1.3139752922000114
2026-03-07 20:08:17.980000+00:00,20,Saturday,2026-03-07,-1.2358819724000145
2026-03-07 20:05:03.782000+00:00,20,Saturday,2026-03-07,-1.2353813759039078
2026-03-07 20:08:17.420000+00:00,20,Saturday,2026-03-07,-0.6561663300719183
2026-03-07 20:09:45.749000+00:00,20,Saturday,2026-03-07,-0.6564636314790648
2026-03-07 20:10:05.797000+00:00,20,Saturday,2026-03-07,-0.9277618869119533
2026-03-07 20:10:06.513000+00:00,20,Saturday,2026-03-07,-0.8386946159615496
2026-03-07 20:10:15.300000+00:00,20,Saturday,2026-03-07,-0.6936258383680295
2026-03-07 20:08:43.292000+00:00,20,Saturday,2026-03-07,-2.7049191894143494
2026-03-07 20:09:22.439000+00:00,20,Saturday,2026-03-07,-0.834279428735921
2026-03-07 20:09:25.868000+00:00,20,Saturday,2026-03-07,-1.4379583436511336
2026-03-07 20:10:33.677000+00:00,20,Saturday,2026-03-07,-1.0308254854399324
2026-03-07 20:10:38.790000+00:00,20,Saturday,2026-03-07,-0.8211643683839357
2026-03-07 20:09:14.616000+00:00,20,Saturday,2026-03-07,-1.8355299711597688
2026-03-07 20:09:15.193000+00:00,20,Saturday,2026-03-07,-1.399978229094395
2026-03-07 20:11:17.373000+00:00,20,Saturday,2026-03-07,-0.5100319197119292
2026-03-07 20:11:41.982000+00:00,20,Saturday,2026-03-07,-0.9945034403999589
2026-03-07 20:09:40.854000+00:00,20,Saturday,2026-03-07,-0.5652502698239376
2026-03-07 20:09:44.123000+00:00,20,Saturday,2026-03-07,-0.7044780443519904
2026-03-07 20:11:46.527000+00:00,20,Saturday,2026-03-07,-0.46457546104723046
2026-03-07 20:08:46.247000+00:00,20,Saturday,2026-03-07,-0.631753723583969
2026-03-07 20:10:05.797000+00:00,20,Saturday,2026-03-07,-0.5309510462519501
2026-03-07 20:10:05.797000+00:00,20,Saturday,2026-03-07,-0.6634608132223917
2026-03-07 20:12:16.382000+00:00,20,Saturday,2026-03-07,-0.6932365108880039
2026-03-07 20:09:47.856000+00:00,20,Saturday,2026-03-07,0.20567755273598282
2026-03-07 20:10:15.870000+00:00,20,Saturday,2026-03-07,-0.46254793075195394
2026-03-07 20:10:38.790000+00:00,20,Saturday,2026-03-07,-0.4680499724895808
2026-03-07 20:10:41.005000+00:00,20,Saturday,2026-03-07,-0.999620772863964
2026-03-07 20:11:25.829000+00:00,20,Saturday,2026-03-07,-0.3116862752639586
2026-03-07 20:11:47.621000+00:00,20,Saturday,2026-03-07,-0.45094739376000675
2026-03-07 20:12:11.333000+00:00,20,Saturday,2026-03-07,-0.5831564481279725
2026-03-07 20:12:34.457000+00:00,20,Saturday,2026-03-07,-0.6315331105599605
2026-03-07 20:11:45.373000+00:00,20,Saturday,2026-03-07,-1.9446575621975932
2026-03-07 20:12:47.545000+00:00,20,Saturday,2026-03-07,-0.5067472878719781
2026-03-07 20:11:09.391000+00:00,20,Saturday,2026-03-07,-0.5903986994399267
2026-03-07 20:12:16.382000+00:00,20,Saturday,2026-03-07,-0.20702712293910008
2026-03-07 20:13:18.459000+00:00,20,Saturday,2026-03-07,-0.34189005171200687
2026-03-07 20:13:43.874000+00:00,20,Saturday,2026-03-07,-0.3376701498575865
2026-03-07 20:11:23.422000+00:00,20,Saturday,2026-03-07,-0.48527047680000146
2026-03-07 20:11:29.112000+00:00,20,Saturday,2026-03-07,-0.5645320091999918
2026-03-07 20:11:23.422000+00:00,20,Saturday,2026-03-07,-0.5870447135999854
2026-03-07 20:11:53.649000+00:00,20,Saturday,2026-03-07,-0.21840658195199014
2026-03-07 20:12:18.074000+00:00,20,Saturday,2026-03-07,-0.34420271872318703
2026-03-07 20:13:43.874000+00:00,20,Saturday,2026-03-07,-0.7349004316159755
2026-03-07 20:13:47.208000+00:00,20,Saturday,2026-03-07,-0.35917231589038107
2026-03-07 20:13:05.572000+00:00,20,Saturday,2026-03-07,-0.04896095134400963
2026-03-07 20:13:57.633000+00:00,20,Saturday,2026-03-07,-0.5328182409480309
2026-03-07 20:12:11.333000+00:00,20,Saturday,2026-03-07,-0.6563872939503039
2026-03-07 20:12:40.914000+00:00,20,Saturday,2026-03-07,-0.15970913587196098
2026-03-07 20:12:45.331000+00:00,20,Saturday,2026-03-07,-0.7044780443519904
2026-03-07 20:14:17.993000+00:00,20,Saturday,2026-03-07,-0.6991632184575198
2026-03-07 20:14:31.075000+00:00,20,Saturday,2026-03-07,-0.3605974921439755
2026-03-07 20:13:43.874000+00:00,20,Saturday,2026-03-07,-0.3837251791999685
2026-03-07 20:13:44.488000+00:00,20,Saturday,2026-03-07,-0.38435950799998825
2026-03-07 20:14:17.457000+00:00,20,Saturday,2026-03-07,-0.351595570559974
2026-03-07 20:14:17.993000+00:00,20,Saturday,2026-03-07,-0.41101052219997253
2026-03-07 20:13:08.284000+00:00,20,Saturday,2026-03-07,-0.7324472417975229
2026-03-07 20:14:35.489000+00:00,20,Saturday,2026-03-07,-0.4487302943760245
2026-03-07 20:13:48.318000+00:00,20,Saturday,2026-03-07,-0.4363419974399543
2026-03-07 20:14:25.579000+00:00,20,Saturday,2026-03-07,-0.5697851467199642
2026-03-07 20:15:38.161000+00:00,20,Saturday,2026-03-07,-0.6854010132479987
2026-03-07 20:15:44.466000+00:00,20,Saturday,2026-03-07,-0.33770775651197715
2026-03-07 20:13:43.874000+00:00,20,Saturday,2026-03-07,-1.0510347366574742
2026-03-07 20:15:38.161000+00:00,20,Saturday,2026-03-07,-0.2627432938880111
2026-03-07 20:16:04.613000+00:00,20,Saturday,2026-03-07,-0.7274455372799651
2026-03-07 20:15:38.161000+00:00,20,Saturday,2026-03-07,-0.4021446792839326
2026-03-07 20:16:04.613000+00:00,20,Saturday,2026-03-07,-0.7151870315520372
2026-03-07 20:14:17.993000+00:00,20,Saturday,2026-03-07,-0.5253992460959791
2026-03-07 20:14:40.664000+00:00,20,Saturday,2026-03-07,-0.7251045411999606
2026-03-07 20:16:16.081000+00:00,20,Saturday,2026-03-07,-1.2299021779198944
2026-03-07 20:15:06.658000+00:00,20,Saturday,2026-03-07,-0.33824771462397907
2026-03-07 20:16:31.660000+00:00,20,Saturday,2026-03-07,-0.3610739337727996
2026-03-07 20:17:38.837000+00:00,20,Saturday,2026-03-07,-0.6868449976319222
2026-03-07 20:15:47.766000+00:00,20,Saturday,2026-03-07,-0.7026116526159903
2026-03-07 20:15:58.310000+00:00,20,Saturday,2026-03-07,0.3128763216984283
2026-03-07 20:11:53.649000+00:00,20,Saturday,2026-03-07,-1.2105429924599957
2026-03-07 20:16:09.721000+00:00,20,Saturday,2026-03-07,-0.5319286492543583
2026-03-07 20:16:18.353000+00:00,20,Saturday,2026-03-07,-0.4036917861599325
2026-03-07 20:16:18.906000+00:00,20,Saturday,2026-03-07,-0.5914965869999189
2026-03-07 20:16:18.906000+00:00,20,Saturday,2026-03-07,-0.750507579852767
2026-03-07 20:17:38.837000+00:00,20,Saturday,2026-03-07,-0.2627432938880111
2026-03-07 20:16:21.740000+00:00,20,Saturday,2026-03-07,-0.4622150246399553
2026-03-07 20:16:26.406000+00:00,20,Saturday,2026-03-07,-0.5852108220799437
2026-03-07 20:16:36.154000+00:00,20,Saturday,2026-03-07,-0.46379012226400007
2026-03-07 20:16:51.479000+00:00,20,Saturday,2026-03-07,0.040318265736036446
2026-03-07 20:15:48.391000+00:00,20,Saturday,2026-03-07,-0.28122076895385467
2026-03-07 20:17:45.402000+00:00,20,Saturday,2026-03-07,-0.2492144685855808
2026-03-07 20:18:05.658000+00:00,20,Saturday,2026-03-07,-0.20710030527998957
2026-03-07 20:18:05.658000+00:00,20,Saturday,2026-03-07,-0.32505310454398706
2026-03-07 20:18:32.718000+00:00,20,Saturday,2026-03-07,-0.2720994735167912
2026-03-07 20:14:40.078000+00:00,20,Saturday,2026-03-07,-0.26983682699999484
2026-03-07 20:14:48.428000+00:00,20,Saturday,2026-03-07,-0.44424407001598254
2026-03-07 20:17:38.837000+00:00,20,Saturday,2026-03-07,-0.2235357385680098
2026-03-07 20:19:20.159000+00:00,20,Saturday,2026-03-07,-0.2506741005599667
2026-03-07 20:19:21.258000+00:00,20,Saturday,2026-03-07,-0.38594198822393205
2026-03-07 20:19:21.258000+00:00,20,Saturday,2026-03-07,-0.3905232211687991
2026-03-07 20:19:22.909000+00:00,20,Saturday,2026-03-07,-0.4599545450879701
2026-03-07 20:17:19.970000+00:00,20,Saturday,2026-03-07,-0.43556984596797454
2026-03-07 20:18:16.735000+00:00,20,Saturday,2026-03-07,-0.011867504399946993
2026-03-07 20:19:03.055000+00:00,20,Saturday,2026-03-07,-0.17101599360549768
2026-03-07 20:19:24.043000+00:00,20,Saturday,2026-03-07,-0.07922050751998039
2026-03-07 20:19:28.442000+00:00,20,Saturday,2026-03-07,-0.3630776271999781
2026-03-07 20:17:42.526000+00:00,20,Saturday,2026-03-07,-0.6792149411998958
2026-03-07 20:19:53.689000+00:00,20,Saturday,2026-03-07,-0.4722491401919835
2026-03-07 20:19:53.689000+00:00,20,Saturday,2026-03-07,-0.4863268065279731
2026-03-07 20:19:53.689000+00:00,20,Saturday,2026-03-07,-0.40004367638398053
2026-03-07 20:20:00.078000+00:00,20,Saturday,2026-03-07,-0.337862535436753
2026-03-07 20:20:00.078000+00:00,20,Saturday,2026-03-07,-0.34194659770318675
2026-03-07 20:20:08.323000+00:00,20,Saturday,2026-03-07,-0.5280817537279795
2026-03-07 20:20:08.323000+00:00,20,Saturday,2026-03-07,-0.7311958547038228
2026-03-07 20:20:08.323000+00:00,20,Saturday,2026-03-07,-0.6405650100959546
2026-03-07 20:20:09.423000+00:00,20,Saturday,2026-03-07,-0.6850452976799088
2026-03-07 20:20:12.768000+00:00,20,Saturday,2026-03-07,-0.4997491699200037
2026-03-07 20:19:12.393000+00:00,20,Saturday,2026-03-07,-0.2734640252815409
2026-03-07 20:18:49.651000+00:00,20,Saturday,2026-03-07,-0.7026116526159903
2026-03-07 20:20:20.735000+00:00,20,Saturday,2026-03-07,-0.6774155107775172
2026-03-07 20:20:21.890000+00:00,20,Saturday,2026-03-07,-0.7270416248928333
2026-03-07 20:20:33.458000+00:00,20,Saturday,2026-03-07,-0.4967216031935833
2026-03-07 20:20:45.369000+00:00,20,Saturday,2026-03-07,-0.6665370470399901
2026-03-07 20:21:23.519000+00:00,20,Saturday,2026-03-07,-0.6491413076399055
2026-03-07 20:19:22.909000+00:00,20,Saturday,2026-03-07,-0.07305360403195882
2026-03-07 20:21:56.035000+00:00,20,Saturday,2026-03-07,-0.3589293344000073
2026-03-07 20:21:56.605000+00:00,20,Saturday,2026-03-07,-0.47993128575997246
2026-03-07 20:21:56.605000+00:00,20,Saturday,2026-03-07,-0.4005414715199894
2026-03-07 20:22:00.715000+00:00,20,Saturday,2026-03-07,-0.337862535436753
2026-03-07 20:22:00.715000+00:00,20,Saturday,2026-03-07,-0.3424858465250936
2026-03-07 20:22:09.169000+00:00,20,Saturday,2026-03-07,-0.7450066532159615
2026-03-07 20:22:09.169000+00:00,20,Saturday,2026-03-07,-0.5069186599679655
2026-03-07 20:22:10.328000+00:00,20,Saturday,2026-03-07,-0.4854060215359346
2026-03-07 20:22:34.413000+00:00,20,Saturday,2026-03-07,-0.3520124301823653
2026-03-07 20:22:53.734000+00:00,20,Saturday,2026-03-07,-0.34751132847998134
2026-03-07 20:22:53.734000+00:00,20,Saturday,2026-03-07,-0.324379835784004
2026-03-07 20:21:21.771000+00:00,20,Saturday,2026-03-07,-0.33459578885920477
2026-03-07 20:21:22.388000+00:00,20,Saturday,2026-03-07,-0.48106255495999484
2026-03-07 20:21:22.388000+00:00,20,Saturday,2026-03-07,-0.5034266165760058
2026-03-07 20:21:22.388000+00:00,20,Saturday,2026-03-07,-0.4915984315039228
2026-03-07 20:21:29.937000+00:00,20,Saturday,2026-03-07,-0.2831336175999985
2026-03-07 20:21:56.035000+00:00,20,Saturday,2026-03-07,-1.0024914391199855
2026-03-07 20:21:56.035000+00:00,20,Saturday,2026-03-07,-1.05700268215198
2026-03-07 20:22:22.998000+00:00,20,Saturday,2026-03-07,-0.19730422353598764
2026-03-07 20:21:57.732000+00:00,20,Saturday,2026-03-07,-0.9383485502744138
2026-03-07 20:23:57.420000+00:00,20,Saturday,2026-03-07,-0.5712532623359466
2026-03-07 20:22:09.169000+00:00,20,Saturday,2026-03-07,-0.4544117798616235
2026-03-07 20:22:13.923000+00:00,20,Saturday,2026-03-07,-0.5464019816639845
2026-03-07 20:22:16.734000+00:00,20,Saturday,2026-03-07,-0.9304867267800963
2026-03-07 20:22:46.255000+00:00,20,Saturday,2026-03-07,-0.8109115046399684
2026-03-07 20:22:53.734000+00:00,20,Saturday,2026-03-07,-0.29699717745599236
2026-03-07 20:23:50.870000+00:00,20,Saturday,2026-03-07,-0.16143258503999092
2026-03-07 20:25:00.482000+00:00,20,Saturday,2026-03-07,-0.5543570565791592
2026-03-07 20:23:24.756000+00:00,20,Saturday,2026-03-07,-0.6730544667166503
2026-03-07 20:23:24.756000+00:00,20,Saturday,2026-03-07,-0.9060014070814943
2026-03-07 20:25:00.482000+00:00,20,Saturday,2026-03-07,-0.6163878783599888
2026-03-07 20:14:38.267000+00:00,20,Saturday,2026-03-07,-1.3087964160239516
2026-03-07 20:23:56.826000+00:00,20,Saturday,2026-03-07,-0.6518667801599709
2026-03-07 20:23:57.420000+00:00,20,Saturday,2026-03-07,-0.7437683819999794
2026-03-07 20:24:01.324000+00:00,20,Saturday,2026-03-07,-0.3674483637560287
2026-03-07 20:24:01.324000+00:00,20,Saturday,2026-03-07,-0.4236712211765141
2026-03-07 20:24:09.746000+00:00,20,Saturday,2026-03-07,-1.0917227865599433
2026-03-07 20:24:15.062000+00:00,20,Saturday,2026-03-07,-0.5207291807999731
2026-03-07 20:24:15.062000+00:00,20,Saturday,2026-03-07,-0.6383399237279874
2026-03-07 20:25:58.257000+00:00,20,Saturday,2026-03-07,-0.8641521664000114
2026-03-07 20:24:24.012000+00:00,20,Saturday,2026-03-07,-0.6792295161599136
2026-03-07 20:24:24.012000+00:00,20,Saturday,2026-03-07,-0.7652913956158901
2026-03-07 20:24:28.486000+00:00,20,Saturday,2026-03-07,-0.8403990281951441
2026-03-07 20:24:32.347000+00:00,20,Saturday,2026-03-07,-0.63271528319995
2026-03-07 20:24:35.121000+00:00,20,Saturday,2026-03-07,-0.5003976187583832
2026-03-07 20:26:21.687000+00:00,20,Saturday,2026-03-07,-0.07163352703999148
2026-03-07 20:24:59.930000+00:00,20,Saturday,2026-03-07,-0.6504389228159959
2026-03-07 20:27:04.013000+00:00,20,Saturday,2026-03-07,-0.35836612816704494
2026-03-07 20:25:11.079000+00:00,20,Saturday,2026-03-07,-0.5690001898392091
2026-03-07 20:25:15.652000+00:00,20,Saturday,2026-03-07,-0.43707807811201094
2026-03-07 20:25:36.457000+00:00,20,Saturday,2026-03-07,-0.3478918153359699
2026-03-07 20:25:48.294000+00:00,20,Saturday,2026-03-07,-0.5365613657599069
2026-03-07 20:27:01.068000+00:00,20,Saturday,2026-03-07,-1.6955199854039904
2026-03-07 20:27:11.587000+00:00,20,Saturday,2026-03-07,-0.2346832351934067
2026-03-07 20:25:56.032000+00:00,20,Saturday,2026-03-07,-0.3599209527479787
