pnl,volatility,atr,trend_strength
-0.4184045502621605,0.0014071581523401413,,0.9729124657494261
0.25903116902402307,0.009640666082383825,,0.9006354997489163
-0.20672594748556683,0.0008321198252548027,,0.9457406237436102
-0.30118739999997923,0.0005158057622871733,,0.9452159163461405
-0.6158241186799948,0.0008937548877220678,,0.9501932087659031
-0.4046651999999947,0.0011867088607595824,,1.0
-0.5123934832640114,0.001153217797994726,,1.0
-0.39558527999999793,0.0004463289444320282,,1.0
-0.40357478000000324,0.0004174929548065155,,1.0
-0.40061918399997476,0.0008999550022498769,,1.0
-0.20667042747116293,0.0006244796003331026,,0.9457406237436102
-0.15550506418560378,0.0013315579227696785,,0.9963277989677588
-0.1406618362799671,0.001569037656903738,,1.0
-0.4316385999999752,0.001808318264014468,,1.0
-0.29332436340542095,0.0018359853121175116,,0.9729124657494261
-0.29185519999997434,0.0013007660066483768,,0.9262439612497024
-0.16911916563198331,0.003479853479853503,,0.972768770585192
-0.30103199999996266,0.0011062762740615508,,0.9452159163461405
-0.3884846799999517,0.0016674448075768705,,0.9963277989677588
-0.2790319999999904,0.0007448789571695764,,0.8844463951797011
-0.38263679999996636,0.0010999083409716681,,0.9855657854736815
-0.30424952000000005,0.0008947545017336124,,0.9538642364777887
-0.4425181589087871,0.0018711133124209092,,0.9006354997489163
-0.24489836140793542,0.0007927070947286305,,1.0
-0.34772478771200466,0.00030478023740766904,,1.0
-0.4057785300000077,0.0009006304413089056,,1.0
-0.567978040166385,0.0009404388714734247,,1.0
-0.5126744000000142,0.0013586956521739644,,1.0
-0.8909356155599878,0.001307873397855089,,1.0
-0.5072860165559838,0.0012283640424343828,,1.0
-0.30936060000000937,0.0020554984583761203,,0.9655631269675689
-0.6327590130579106,0.0024816936793406576,,0.9767268918171941
-0.2988143999999646,0.0014459224985540788,,0.9408561616626396
-0.30405759999999576,,,0.9485632064414735
-0.40489439999999777,0.0019825535289452836,,1.0
-0.393579048816001,0.0032188841201717163,,0.803816640909891
-0.4003777400000085,0.0002087029114055332,,1.0
-0.2616095669759775,0.0004968107952178902,,1.0
-0.5263358715359518,0.001065672039429822,,1.0
-0.44639994640634073,0.0013138195484127568,,0.9767268918171941
-0.18919179999997615,0.0014234875444840264,,0.803816640909891
-0.3191159087999688,0.001116071428571471,,0.8844463951797011
-1.4444462232959743,0.0036264732547597496,,1.0
-0.3853440207359997,0.0007229612492771197,,0.9408561616626396
-0.5515539363999631,0.0012290502793295976,,0.9538642364777887
-0.39908454205699984,0.0008255870841487252,,0.9767268918171941
-0.24159593285517603,0.0011155734047300632,,1.0
-0.32537878070399895,0.0007923930269412756,,1.0
-0.3065439777279829,0.0004646542331602314,,1.0
-0.3793415049863894,0.00031311971610481417,,1.0
-0.6001148649040056,0.000525053400317382,,0.9832550719269219
-0.6918828729119975,0.0016787912702852592,,0.9941792645506533
-1.1155712153825803,0.0017974835230676841,,1.0
