coin,hour,volatility_bucket,expectancy,profit_factor,trade_count
PEPE/USDT,17,"(0.00201, 0.0338]",-1.30666734667468,0.0,1
XLM/USDT,13,"(0.00201, 0.0338]",-1.3091933737063077,0.0,1
ETH/USDT,10,"(0.000463, 0.000792]",-1.3137975253998673,0.0,2
HYPE/USDT,10,"(0.00201, 0.0338]",-1.3161929683619447,0.0,2
BNB/USDT,2,"(-0.001, 0.000463]",-1.3168287078079213,0.0,4
SUI/USDT,23,"(0.0012, 0.00201]",-1.3208816883653711,0.0,4
AVAX/USDT,19,"(0.00201, 0.0338]",-1.3218082804079025,0.0,1
DOGE/USDT,7,"(0.000463, 0.000792]",-1.3226102730671823,0.0,1
MON/USDT,0,"(0.00201, 0.0338]",-1.3236176725193378,0.0,4
XLM/USDT,4,"(0.000792, 0.0012]",-1.326355418260555,0.0,5
RIVER/USDT,5,"(0.00201, 0.0338]",-1.3287344635910556,0.08842230418390437,9
SUI/USDT,3,"(0.00201, 0.0338]",-1.3292609267423512,0.0,3
PENGU/USDT,5,"(0.000792, 0.0012]",-1.330499674859228,0.0,1
TAO/USDT,5,"(0.0012, 0.00201]",-1.3308420202811964,0.0,2
XRP/USDT,4,"(0.000792, 0.0012]",-1.3318801031247074,0.0,5
AVAX/USDT,22,"(0.0012, 0.00201]",-1.3332160373239441,0.0,2
PENGU/USDT,22,"(0.0012, 0.00201]",-1.3335909894470293,0.0,5
AIO/USDT,19,"(0.00201, 0.0338]",-1.3367846289503682,0.0,1
ADA/USDT,6,"(-0.001, 0.000463]",-1.3384376279678047,0.0,2
0G/USDT,1,"(0.000792, 0.0012]",-1.3404315777120162,0.0,2
MON/USDT,2,"(-0.001, 0.000463]",-1.3416734571647573,0.0,4
LINK/USDT,5,"(0.000463, 0.000792]",-1.341841969759957,0.0,3
LTC/USDT,8,"(0.000792, 0.0012]",-1.3449877468799092,0.0,4
PENGU/USDT,3,"(0.000463, 0.000792]",-1.3481148895828032,0.0,4
LTC/USDT,6,"(-0.001, 0.000463]",-1.3492809212799228,0.0,2
FF/USDT,19,"(0.00201, 0.0338]",-1.3529852416079475,0.0,1
HBAR/USDT,22,"(0.000792, 0.0012]",-1.3553819048701587,0.0,4
ETH/USDT,2,"(0.0012, 0.00201]",-1.358373620303933,0.0,2
ADA/USDT,11,"(0.000463, 0.000792]",-1.358967318143929,0.0,1
LTC/USDT,9,"(0.0012, 0.00201]",-1.3625892806599227,0.0,4
DOGE/USDT,3,"(0.00201, 0.0338]",-1.3635473443775776,0.0,1
WLD/USDT,3,"(0.0012, 0.00201]",-1.3636219975065227,0.0,9
SUI/USDT,2,"(0.0012, 0.00201]",-1.368050986507031,0.0,7
LTC/USDT,9,"(0.000792, 0.0012]",-1.3687984312799935,0.0,1
ZEC/USDT,21,"(0.00201, 0.0338]",-1.37198101624047,0.0,9
ZRO/USDT,6,"(0.00201, 0.0338]",-1.3763313025279738,0.0,2
BERA/USDT,9,"(0.000792, 0.0012]",-1.3782048038302421,0.0,1
PI/USDT,7,"(0.00201, 0.0338]",-1.3789275055896588,0.0008649535301248475,14
H/USDT,22,"(0.000792, 0.0012]",-1.3793042816111174,0.0,1
HOME/USDT,3,"(0.00201, 0.0338]",-1.381632784254648,0.0,5
H/USDT,2,"(0.00201, 0.0338]",-1.3820522426306516,0.036186630646491545,11
ADA/USDT,2,"(0.00201, 0.0338]",-1.3861074743120343,0.0,3
ADA/USDT,10,"(0.0012, 0.00201]",-1.3867837212059506,0.0,4
0G/USDT,4,"(-0.001, 0.000463]",-1.397757797927876,0.0,2
LTC/USDT,23,"(0.0012, 0.00201]",-1.399090989600054,0.0,1
HBAR/USDT,11,"(0.000792, 0.0012]",-1.4013401527607914,0.0,1
AAVE/USDT,4,"(0.0012, 0.00201]",-1.4014671080599388,0.0,4
XAUT/USDT,11,"(-0.001, 0.000463]",-1.4048958967200789,0.0,1
RIVER/USDT,12,"(0.00201, 0.0338]",-1.408303533624742,0.4721689150611607,10
XAUT/USDT,10,"(-0.001, 0.000463]",-1.4135553320799306,0.0,15
XRP/USDT,3,"(0.0012, 0.00201]",-1.4136611088239868,0.0,3
SUI/USDT,5,"(0.000792, 0.0012]",-1.4142662754463504,0.0,1
HBAR/USDT,1,"(0.000792, 0.0012]",-1.414333925586169,0.0,5
LPT/USDT,14,"(0.00201, 0.0338]",-1.4154121827519492,0.0,3
MOODENG/USDT,21,"(0.0012, 0.00201]",-1.4205954033407788,0.0,1
MORPHO/USDT,4,"(0.00201, 0.0338]",-1.4223085602986136,0.0,6
PENGU/USDT,23,"(0.0012, 0.00201]",-1.4230815787535183,0.0,4
GRASS/USDT,7,"(0.00201, 0.0338]",-1.4233809647626685,0.15348599578909,3
PENGU/USDT,3,"(0.000792, 0.0012]",-1.424676120648629,0.0,6
PI/USDT,6,"(0.00201, 0.0338]",-1.426009002879933,0.02760903584921977,7
BERA/USDT,4,"(0.0012, 0.00201]",-1.4284678750437456,0.0,9
XAUT/USDT,7,"(-0.001, 0.000463]",-1.430709354171286,0.0,7
H/USDT,22,"(0.00201, 0.0338]",-1.4313226791324816,0.0,6
KITE/USDT,4,"(0.00201, 0.0338]",-1.4333971980694162,0.0880459438224719,25
HYPE/USDT,6,"(0.0012, 0.00201]",-1.4359820745425413,0.0,4
AAVE/USDT,23,"(0.000792, 0.0012]",-1.441002622919872,0.0,2
BGB/USDT,10,"(-0.001, 0.000463]",-1.4417341620958806,0.0,2
MOODENG/USDT,3,"(0.000792, 0.0012]",-1.445290457564444,0.0,2
AAVE/USDT,21,"(0.0012, 0.00201]",-1.4458560782399157,0.0,1
0G/USDT,5,"(-0.001, 0.000463]",-1.4493234370558339,0.0,1
LTC/USDT,4,"(0.0012, 0.00201]",-1.4508134039039733,0.0,5
HBAR/USDT,3,"(0.0012, 0.00201]",-1.4535261903372334,0.0,6
AVAX/USDT,4,"(0.00201, 0.0338]",-1.4583901445118186,0.0,1
HOME/USDT,0,"(-0.001, 0.000463]",-1.460288519993948,0.0,4
XRP/USDT,10,"(0.0012, 0.00201]",-1.4627244789598286,0.0,4
XLM/USDT,10,"(0.0012, 0.00201]",-1.4647518697222197,0.0,2
BGB/USDT,12,"(0.0012, 0.00201]",-1.4696591790919102,0.0,2
SONIC/USDT,4,"(0.000792, 0.0012]",-1.4726500766318686,0.0,1
GRASS/USDT,11,"(0.000792, 0.0012]",-1.477746547199796,0.0,1
0G/USDT,3,"(0.0012, 0.00201]",-1.4795401485600244,0.0,1
HBAR/USDT,6,"(0.000792, 0.0012]",-1.4879688536168167,0.0,3
DOGE/USDT,6,"(0.000792, 0.0012]",-1.4918085425300358,0.0,2
BTC/USDT,4,"(0.0012, 0.00201]",-1.4934087014208952,0.0,5
XLM/USDT,4,"(0.00201, 0.0338]",-1.4945233169446572,0.0,2
DOGE/USDT,5,"(0.000792, 0.0012]",-1.4967691854865157,0.0,3
UNI/USDT,4,"(0.00201, 0.0338]",-1.5025219467999134,0.0,2
MON/USDT,1,"(0.00201, 0.0338]",-1.5058213253275665,0.021338334278939372,4
ETH/USDT,10,"(0.0012, 0.00201]",-1.5114137289600222,0.0,1
ETH/USDT,12,"(0.000792, 0.0012]",-1.5120961192105102,0.0,3
SONIC/USDT,5,"(-0.001, 0.000463]",-1.5132809031296048,0.0,1
SUI/USDT,10,"(0.0012, 0.00201]",-1.5168181504065341,0.0,5
ADA/USDT,5,"(0.0012, 0.00201]",-1.5171469594239495,0.008697244477686864,4
TRX/USDT,11,"(-0.001, 0.000463]",-1.5173703098277178,0.0,8
SOL/USDT,10,"(0.00201, 0.0338]",-1.5195044891519982,0.0,1
BNB/USDT,4,"(0.0012, 0.00201]",-1.5214979686199077,0.0,2
LTC/USDT,4,"(0.00201, 0.0338]",-1.5259231238397863,0.0,1
SONIC/USDT,5,"(0.00201, 0.0338]",-1.525939085855982,0.0,1
HBAR/USDT,5,"(0.000463, 0.000792]",-1.5301723600916464,0.0,3
BCH/USDT,4,"(0.0012, 0.00201]",-1.5372874755039425,0.0,2
MORPHO/USDT,7,"(0.00201, 0.0338]",-1.546406308231971,0.0,3
ZRO/USDT,21,"(0.00201, 0.0338]",-1.5496190503199871,0.0,2
WLD/USDT,5,"(0.000463, 0.000792]",-1.5569002592239967,0.0,2
XLM/USDT,4,"(-0.001, 0.000463]",-1.5579280111287268,0.0,4
HOME/USDT,3,"(-0.001, 0.000463]",-1.5624475580722768,0.0,4
PENGU/USDT,23,"(0.00201, 0.0338]",-1.5627260278614359,0.0,1
XLM/USDT,5,"(0.0012, 0.00201]",-1.564010914979202,0.0,4
TAO/USDT,18,"(0.00201, 0.0338]",-1.5675524491872042,0.0,1
UNI/USDT,5,"(0.000792, 0.0012]",-1.5681503207999998,0.0,1
ZRO/USDT,11,"(0.00201, 0.0338]",-1.5685880997533774,0.11079924659055991,11
ASTER/USDT,1,"(0.00201, 0.0338]",-1.5711234553999605,0.0,3
SUI/USDT,4,"(0.000463, 0.000792]",-1.5756201005599495,0.0,1
H/USDT,6,"(0.0012, 0.00201]",-1.5771253906139926,0.0,3
XLM/USDT,3,"(0.0012, 0.00201]",-1.57716393535166,0.0,3
LPT/USDT,2,"(0.00201, 0.0338]",-1.5801557574599627,0.0,2
HOME/USDT,9,"(0.0012, 0.00201]",-1.5803221363246425,0.0,1
HBAR/USDT,6,"(0.000463, 0.000792]",-1.5819108010329206,0.0,4
TAO/USDT,4,"(0.00201, 0.0338]",-1.5836471597663069,0.0,1
ADA/USDT,5,"(0.00201, 0.0338]",-1.5919624069438538,0.0,1
ZEC/USDT,23,"(0.00201, 0.0338]",-1.5928187804811864,0.0,11
BNB/USDT,2,"(0.00201, 0.0338]",-1.6020111138238997,0.0,1
ZRO/USDT,0,"(0.00201, 0.0338]",-1.6030782231359666,0.0,1
SUI/USDT,4,"(0.0012, 0.00201]",-1.6052694386184085,0.0,4
MOODENG/USDT,3,"(-0.001, 0.000463]",-1.6078051098378563,0.0,3
ZRO/USDT,8,"(0.00201, 0.0338]",-1.6101108367679924,0.0,1
BERA/USDT,5,"(0.0012, 0.00201]",-1.6141074904054884,0.0,2
VELVET/USDT,6,"(-0.001, 0.000463]",-1.6151583942400025,0.0,1
ZEC/USDT,4,"(0.00201, 0.0338]",-1.6160517777103605,0.0,2
WLD/USDT,4,"(0.000463, 0.000792]",-1.6207030398440545,0.0,2
XLM/USDT,5,"(-0.001, 0.000463]",-1.6250463310848475,0.0,1
HYPE/USDT,9,"(0.0012, 0.00201]",-1.6290183367295583,0.0,1
HBAR/USDT,2,"(0.000792, 0.0012]",-1.6300501071303448,0.0,5
STO/USDT,6,"(0.0012, 0.00201]",-1.6304044358107683,0.0,2
MYX/USDT,0,"(0.00201, 0.0338]",-1.6309201217599647,0.0,3
B2/USDT,21,"(0.000792, 0.0012]",-1.635533569199993,0.0,1
AAVE/USDT,0,"(0.0012, 0.00201]",-1.6375038239999422,0.0,1
STO/USDT,10,"(-0.001, 0.000463]",-1.6390683485958981,0.0,3
BCH/USDT,5,"(0.000792, 0.0012]",-1.6451507043598501,0.0,2
XLM/USDT,2,"(-0.001, 0.000463]",-1.6475978127359627,0.0,1
ADA/USDT,6,"(0.000792, 0.0012]",-1.6531464018169242,0.0,8
ZRO/USDT,12,"(0.00201, 0.0338]",-1.6546979571850036,0.4450053847769301,11
UNI/USDT,5,"(0.000463, 0.000792]",-1.6646710476799067,0.0,2
XRP/USDT,5,"(0.0012, 0.00201]",-1.6668875147639268,0.0,4
AAVE/USDT,5,"(0.000792, 0.0012]",-1.6822556591599163,0.0,4
RIVER/USDT,4,"(0.00201, 0.0338]",-1.6863872989789914,0.06452360861508616,21
PI/USDT,23,"(0.00201, 0.0338]",-1.7098783470244556,0.032656370200477736,10
0G/USDT,11,"(0.0012, 0.00201]",-1.7120822053998803,0.0,2
HOME/USDT,2,"(0.0012, 0.00201]",-1.71384507107598,0.0,2
BTC/USDT,3,"(0.0012, 0.00201]",-1.7150206926900045,0.0,4
BNB/USDT,10,"(0.000792, 0.0012]",-1.7250945452799349,0.0,1
0G/USDT,5,"(0.000792, 0.0012]",-1.7258399400905684,0.0,3
HYPE/USDT,6,"(0.00201, 0.0338]",-1.7299688804910045,0.0,2
PENGU/USDT,5,"(-0.001, 0.000463]",-1.7335192663619479,0.0,1
XRP/USDT,11,"(0.000792, 0.0012]",-1.7437574089437522,0.0,1
BNB/USDT,11,"(0.000792, 0.0012]",-1.7569542395732551,0.0,3
LTC/USDT,6,"(0.000463, 0.000792]",-1.7714950892399326,0.0,2
SOL/USDT,5,"(0.0012, 0.00201]",-1.7717057622219392,0.0,4
LPT/USDT,10,"(-0.001, 0.000463]",-1.781537549568083,0.0,1
ASTER/USDT,4,"(0.0012, 0.00201]",-1.783331739666661,0.0,3
0G/USDT,2,"(0.000463, 0.000792]",-1.7888047430398701,0.0,1
PEPE/USDT,5,"(0.00201, 0.0338]",-1.7897178731429628,0.0,2
HBAR/USDT,10,"(0.0012, 0.00201]",-1.789847845499946,0.0,1
WLD/USDT,7,"(0.000463, 0.000792]",-1.7949771573598101,0.0,1
UNI/USDT,6,"(0.0012, 0.00201]",-1.7995873331466343,0.0,3
AVAX/USDT,2,"(-0.001, 0.000463]",-1.80414932556401,0.0,2
PENGU/USDT,4,"(0.0012, 0.00201]",-1.80440796075442,0.0,5
ADA/USDT,23,"(0.0012, 0.00201]",-1.8074128976638093,0.0,1
XLM/USDT,9,"(0.000792, 0.0012]",-1.8176797655805328,0.0,1
ASTER/USDT,5,"(0.000792, 0.0012]",-1.8273152145239249,0.0,2
HYPE/USDT,9,"(0.00201, 0.0338]",-1.8282506950320616,0.0,1
BTC/USDT,5,"(0.000463, 0.000792]",-1.828935715903904,0.0,3
WLD/USDT,22,"(0.0012, 0.00201]",-1.8304799740798998,0.0,3
0G/USDT,5,"(0.000463, 0.000792]",-1.830886965867812,0.0,6
BNB/USDT,3,"(0.0012, 0.00201]",-1.8311589612638535,0.0,3
MON/USDT,2,"(0.00201, 0.0338]",-1.8444725029960094,0.0,1
0G/USDT,6,"(0.000463, 0.000792]",-1.847099250269239,0.0,3
AVAX/USDT,10,"(0.0012, 0.00201]",-1.8537584494738883,0.0,4
PEPE/USDT,3,"(0.00201, 0.0338]",-1.8558369604784248,0.0,3
SUI/USDT,5,"(0.0012, 0.00201]",-1.858676102115963,0.0,2
BNB/USDT,5,"(0.000463, 0.000792]",-1.8721608512839014,0.0,6
0G/USDT,4,"(0.000463, 0.000792]",-1.8820467056759893,0.0,2
H/USDT,5,"(0.00201, 0.0338]",-1.8866667472902785,0.1823632170510865,18
0G/USDT,11,"(0.000463, 0.000792]",-1.8888268039598959,0.0,1
AVAX/USDT,3,"(0.0012, 0.00201]",-1.8891625411080206,0.0,4
PEPE/USDT,6,"(0.0012, 0.00201]",-1.894765136558739,0.0,3
0G/USDT,3,"(0.00201, 0.0338]",-1.8994615264186034,0.1169953083965993,3
BGB/USDT,9,"(0.000463, 0.000792]",-1.9021676710399664,0.0,2
XRP/USDT,12,"(0.0012, 0.00201]",-1.9023916483466259,0.0,3
TAO/USDT,10,"(0.00201, 0.0338]",-1.9065487603621125,0.0,4
BCH/USDT,5,"(0.0012, 0.00201]",-1.919334033231875,0.0,1
DOGE/USDT,8,"(0.0012, 0.00201]",-1.9225735603255494,0.0,1
WLD/USDT,4,"(0.00201, 0.0338]",-1.930216054501916,0.0,4
ASTER/USDT,12,"(0.000792, 0.0012]",-1.9308914472839045,0.0,2
PENGU/USDT,5,"(0.000463, 0.000792]",-1.9323067020191986,0.0,1
XLM/USDT,1,"(0.00201, 0.0338]",-1.932776604757482,0.0,2
AVAX/USDT,5,"(0.000792, 0.0012]",-1.9357707517518445,0.0,2
LA/USDT,5,"(0.00201, 0.0338]",-1.9364948400799438,0.0,2
H/USDT,0,"(0.00201, 0.0338]",-1.9390654732607864,0.0,1
SOL/USDT,10,"(0.0012, 0.00201]",-1.9395486878399795,0.0,2
SOL/USDT,11,"(0.0012, 0.00201]",-1.9404239316479583,0.0,1
PENGU/USDT,20,"(0.00201, 0.0338]",-1.9434430595638723,0.0,3
ZRO/USDT,9,"(0.00201, 0.0338]",-1.944026917069568,0.05288095062510644,11
BGB/USDT,6,"(0.0012, 0.00201]",-1.9478745774798782,0.0,1
TAO/USDT,6,"(0.0012, 0.00201]",-1.9489128875997683,0.0,1
KITE/USDT,5,"(0.00201, 0.0338]",-1.9506390998152316,0.09728311752236891,20
WLD/USDT,7,"(0.0012, 0.00201]",-1.9526991251599284,0.0,1
0G/USDT,7,"(0.0012, 0.00201]",-1.961178932807919,0.0,1
AAVE/USDT,3,"(0.00201, 0.0338]",-1.97000793047991,0.0,3
ETH/USDT,5,"(0.0012, 0.00201]",-1.9739698193332689,0.0,3
DOGE/USDT,4,"(0.00201, 0.0338]",-1.9742089141597021,0.0,1
HYPE/USDT,10,"(0.0012, 0.00201]",-1.9767589368670968,0.0,2
LTC/USDT,5,"(0.000792, 0.0012]",-1.9774580572798799,0.0,1
KITE/USDT,9,"(0.00201, 0.0338]",-1.9884609724431048,0.18364814541845673,18
LPT/USDT,7,"(0.0012, 0.00201]",-1.9894245965279511,0.0,1
PEPE/USDT,5,"(0.000792, 0.0012]",-1.989586702350857,0.0,2
BERA/USDT,12,"(0.00201, 0.0338]",-1.99483366916158,0.0,1
UNI/USDT,5,"(-0.001, 0.000463]",-1.9983911964798142,0.0,1
BERA/USDT,10,"(0.0012, 0.00201]",-2.000707026172687,0.0,1
LINK/USDT,10,"(0.0012, 0.00201]",-2.0220664895999305,0.0,1
AAVE/USDT,7,"(0.0012, 0.00201]",-2.033427071599903,0.0,2
UNI/USDT,22,"(0.00201, 0.0338]",-2.0377284091999996,0.0,1
BTC/USDT,10,"(0.000792, 0.0012]",-2.038136046055063,0.0,1
UNI/USDT,5,"(0.0012, 0.00201]",-2.0421181658199057,0.0,4
AVAX/USDT,4,"(0.0012, 0.00201]",-2.0479531044558876,0.0,3
MOODENG/USDT,5,"(0.0012, 0.00201]",-2.051012377265516,0.0,1
XLM/USDT,5,"(0.000463, 0.000792]",-2.0558048252355796,0.0,3
XLM/USDT,6,"(0.0012, 0.00201]",-2.056694901811129,0.0,1
0G/USDT,7,"(0.00201, 0.0338]",-2.0592243562558528,0.0,1
MORPHO/USDT,0,"(0.00201, 0.0338]",-2.0656992470399786,0.0,1
SOL/USDT,4,"(0.00201, 0.0338]",-2.0658486494998938,0.0,2
HBAR/USDT,4,"(0.0012, 0.00201]",-2.068370414567394,0.0,4
MORPHO/USDT,6,"(0.00201, 0.0338]",-2.0808221374568614,0.004128340370300788,4
AVAX/USDT,5,"(0.0012, 0.00201]",-2.100352101639828,0.0,2
MON/USDT,3,"(0.00201, 0.0338]",-2.1157865134194314,0.0,2
ADA/USDT,4,"(0.00201, 0.0338]",-2.1165013370878656,0.0,4
LINK/USDT,4,"(0.00201, 0.0338]",-2.167385241472009,0.0,5
B2/USDT,5,"(0.0012, 0.00201]",-2.1681319483040222,0.0,1
LTC/USDT,8,"(0.0012, 0.00201]",-2.1787036517827993,0.0,7
SUI/USDT,4,"(0.00201, 0.0338]",-2.18697007513674,0.0,4
SOL/USDT,12,"(0.0012, 0.00201]",-2.2029944816159257,0.0,1
SUI/USDT,2,"(0.00201, 0.0338]",-2.2145229275807683,0.0,2
UNI/USDT,23,"(0.00201, 0.0338]",-2.2260893147998586,0.0,1
KITE/USDT,8,"(0.00201, 0.0338]",-2.226451065600225,0.2803113498459556,15
SOL/USDT,3,"(0.00201, 0.0338]",-2.228620775400005,0.0,1
DOGE/USDT,10,"(0.00201, 0.0338]",-2.2293788937335495,0.0,1
AAVE/USDT,4,"(0.00201, 0.0338]",-2.240555305813242,0.0,3
MYX/USDT,7,"(0.00201, 0.0338]",-2.2406576539319696,0.0,2
BTC/USDT,5,"(0.0012, 0.00201]",-2.245681321834383,0.0,4
MORPHO/USDT,10,"(0.000463, 0.000792]",-2.2466090962826413,0.0,3
0G/USDT,6,"(0.0012, 0.00201]",-2.2498354887679963,0.0,2
APR/USDT,12,"(0.000792, 0.0012]",-2.253806993687099,0.0,1
TRX/USDT,10,"(-0.001, 0.000463]",-2.2688671381680994,0.0,10
FF/USDT,22,"(0.00201, 0.0338]",-2.2775666216423307,0.0,1
BERA/USDT,9,"(0.00201, 0.0338]",-2.3341208201472057,0.0,1
ETH/USDT,5,"(0.00201, 0.0338]",-2.335315654895897,0.0,3
LINK/USDT,3,"(0.00201, 0.0338]",-2.358459227519936,0.0,1
LTC/USDT,5,"(0.0012, 0.00201]",-2.381123882239694,0.0,1
H/USDT,6,"(0.00201, 0.0338]",-2.403836088037379,0.21491573518657317,18
MOODENG/USDT,3,"(0.0012, 0.00201]",-2.4062582372639016,0.0,1
AAVE/USDT,5,"(0.0012, 0.00201]",-2.4077964007199406,0.0,2
PI/USDT,21,"(0.00201, 0.0338]",-2.421136148479959,0.0,1
RECALL/USDT,1,"(-0.001, 0.000463]",-2.436922381713395,0.0,1
STO/USDT,20,"(0.00201, 0.0338]",-2.4390678133439616,0.0,1
LPT/USDT,11,"(0.0012, 0.00201]",-2.439402406127987,0.0,1
BTC/USDT,5,"(0.000792, 0.0012]",-2.441060166441942,0.0,2
HOME/USDT,10,"(0.00201, 0.0338]",-2.4506884215775484,0.41729784186255536,5
APR/USDT,2,"(0.00201, 0.0338]",-2.4510962030399477,0.0,1
AAVE/USDT,6,"(0.000792, 0.0012]",-2.452969160986578,0.0,3
H/USDT,12,"(0.00201, 0.0338]",-2.4676467956558925,0.0,3
HYPE/USDT,7,"(0.0012, 0.00201]",-2.472173236223883,0.0,1
MOODENG/USDT,11,"(0.00201, 0.0338]",-2.496678353266385,0.0,2
LA/USDT,5,"(0.0012, 0.00201]",-2.4998819104639605,0.0,1
STO/USDT,11,"(0.0012, 0.00201]",-2.5042521180072157,0.0,1
BCH/USDT,10,"(0.0012, 0.00201]",-2.513539622087933,0.0,1
PENGU/USDT,4,"(0.00201, 0.0338]",-2.5208342063766995,0.0,2
SOL/USDT,5,"(0.00201, 0.0338]",-2.5209749053319714,0.0,2
DOGE/USDT,6,"(0.0012, 0.00201]",-2.523475852334239,0.0,1
ADA/USDT,11,"(0.0012, 0.00201]",-2.5352482563239436,0.0,2
WLD/USDT,23,"(0.0012, 0.00201]",-2.557065272639964,0.0,1
LINK/USDT,5,"(0.0012, 0.00201]",-2.579793143239808,0.0,2
XRP/USDT,11,"(0.0012, 0.00201]",-2.6090978595599212,0.0,2
SUI/USDT,5,"(0.00201, 0.0338]",-2.635224179608796,0.0,2
SUI/USDT,9,"(0.00201, 0.0338]",-2.645298364719903,0.0,1
MOODENG/USDT,20,"(0.0012, 0.00201]",-2.6473237193039045,0.0,1
WLD/USDT,3,"(0.00201, 0.0338]",-2.660011619687943,0.0,1
WLD/USDT,5,"(0.0012, 0.00201]",-2.6782784489438582,0.0,4
RIVER/USDT,2,"(0.00201, 0.0338]",-2.7302217456799673,0.0,6
HOME/USDT,23,"(0.00201, 0.0338]",-2.7647735779111113,0.17034976106727265,3
HYPE/USDT,7,"(0.00201, 0.0338]",-2.822751378126913,0.0,3
HBAR/USDT,5,"(0.000792, 0.0012]",-2.838668678835047,0.0,3
DOGE/USDT,7,"(0.000792, 0.0012]",-2.854065930307031,0.0,1
BCH/USDT,11,"(0.0012, 0.00201]",-2.913701882255957,0.0,2
SUI/USDT,10,"(0.00201, 0.0338]",-2.9726710183572584,0.0,3
RIVER/USDT,22,"(0.00201, 0.0338]",-2.9949446340799466,0.0,1
LPT/USDT,7,"(0.00201, 0.0338]",-3.04011244185591,0.0,1
PENGU/USDT,5,"(0.0012, 0.00201]",-3.058139608794132,0.0,3
ADA/USDT,6,"(0.0012, 0.00201]",-3.1056211358080414,0.0,1
GRASS/USDT,12,"(0.00201, 0.0338]",-3.118652270447952,0.0,2
BERA/USDT,11,"(0.0012, 0.00201]",-3.1264767205662505,0.0,2
BERA/USDT,11,"(0.00201, 0.0338]",-3.1265944336510536,0.0,1
TAO/USDT,6,"(0.00201, 0.0338]",-3.16384822371989,0.0,3
KITE/USDT,10,"(0.00201, 0.0338]",-3.184134932201402,0.20549750693150723,13
ASTER/USDT,12,"(0.00201, 0.0338]",-3.2044682428798072,0.0,1
HBAR/USDT,5,"(0.0012, 0.00201]",-3.211794391617544,0.0,2
TRX/USDT,10,"(0.000463, 0.000792]",-3.391508880586965,0.0,1
PENGU/USDT,3,"(0.00201, 0.0338]",-3.410082242931748,0.0,1
HOME/USDT,11,"(-0.001, 0.000463]",-3.4566364969470857,0.0,1
MON/USDT,4,"(-0.001, 0.000463]",-3.464178268819169,0.0,1
HOME/USDT,11,"(0.0012, 0.00201]",-3.5033908667922353,0.08816032072010718,2
KITE/USDT,7,"(0.00201, 0.0338]",-3.636967242497156,0.0,4
0G/USDT,2,"(-0.001, 0.000463]",-3.6463300569599357,0.0,1
MORPHO/USDT,11,"(0.00201, 0.0338]",-3.7254773780639643,0.0,1
SOL/USDT,12,"(0.00201, 0.0338]",-3.7296317964958785,0.0,1
AAVE/USDT,6,"(0.0012, 0.00201]",-3.730757591999724,0.0,1
MYX/USDT,12,"(0.00201, 0.0338]",-3.8463229133997063,0.0,1
PENGU/USDT,5,"(0.00201, 0.0338]",-3.847110860885536,0.0,1
STO/USDT,11,"(0.00201, 0.0338]",-3.8524169539319,0.0,1
0G/USDT,5,"(0.00201, 0.0338]",-3.8896582938756934,0.0,2
ETH/USDT,12,"(0.00201, 0.0338]",-3.92719613623456,0.0,3
MYX/USDT,10,"(0.00201, 0.0338]",-4.043227688423936,0.09887150956083847,2
RECALL/USDT,20,"(-0.001, 0.000463]",-4.131323517600084,0.0,1
GRASS/USDT,4,"(0.00201, 0.0338]",-4.143421116869945,0.0,4
MORPHO/USDT,10,"(0.00201, 0.0338]",-4.224260214047828,0.0,1
MORPHO/USDT,5,"(0.00201, 0.0338]",-4.266423666443794,0.0,2
DOGE/USDT,7,"(0.0012, 0.00201]",-4.776265790092647,0.0,1
SONIC/USDT,11,"(0.00201, 0.0338]",-6.2982728183647065,0.0,1
MOODENG/USDT,5,"(0.00201, 0.0338]",-6.51858932972058,0.0,2
HOME/USDT,7,"(-0.001, 0.000463]",-8.31439992591984,0.0,3
DOGE/USDT,12,"(0.00201, 0.0338]",-8.348899052353683,0.0,4
HOME/USDT,4,"(0.00201, 0.0338]",-9.68978669323513,0.0,2
